-180.000000	0.278870
-179.000000	0.275983
-178.000000	0.273108
-177.000000	0.270248
-176.000000	0.267402
-175.000000	0.264569
-174.000000	0.261751
-173.000000	0.258946
-172.000000	0.256155
-171.000000	0.253378
-170.000000	0.250616
-169.000000	0.247867
-168.000000	0.245132
-167.000000	0.242411
-166.000000	0.239704
-165.000000	0.237011
-164.000000	0.234333
-163.000000	0.231668
-162.000000	0.229018
-161.000000	0.226381
-160.000000	0.223759
-159.000000	0.221151
-158.000000	0.218557
-157.000000	0.215978
-156.000000	0.213412
-155.000000	0.210861
-154.000000	0.208324
-153.000000	0.205802
-152.000000	0.203293
-151.000000	0.200799
-150.000000	0.198320
-149.000000	0.195854
-148.000000	0.193403
-147.000000	0.190967
-146.000000	0.188544
-145.000000	0.186137
-144.000000	0.183743
-143.000000	0.181365
-142.000000	0.179000
-141.000000	0.176650
-140.000000	0.174315
-139.000000	0.171994
-138.000000	0.169688
-137.000000	0.167396
-136.000000	0.165119
-135.000000	0.162856
-134.000000	0.160609
-133.000000	0.158375
-132.000000	0.156157
-131.000000	0.153953
-130.000000	0.151764
-129.000000	0.149589
-128.000000	0.147430
-127.000000	0.145285
-126.000000	0.143155
-125.000000	0.141039
-124.000000	0.138939
-123.000000	0.136853
-122.000000	0.134782
-121.000000	0.132726
-120.000000	0.130685
-119.000000	0.128659
-118.000000	0.126648
-117.000000	0.124652
-116.000000	0.122671
-115.000000	0.120704
-114.000000	0.118753
-113.000000	0.116817
-112.000000	0.114896
-111.000000	0.112990
-110.000000	0.111099
-109.000000	0.109223
-108.000000	0.107363
-107.000000	0.105517
-106.000000	0.103687
-105.000000	0.101872
-104.000000	0.100072
-103.000000	0.098288
-102.000000	0.096518
-101.000000	0.094764
-100.000000	0.093025
-99.000000	0.091302
-98.000000	0.089594
-97.000000	0.087901
-96.000000	0.086224
-95.000000	0.084562
-94.000000	0.082916
-93.000000	0.081285
-92.000000	0.079669
-91.000000	0.078069
-90.000000	0.076484
-89.000000	0.074915
-88.000000	0.073362
-87.000000	0.071824
-86.000000	0.070302
-85.000000	0.068795
-84.000000	0.067304
-83.000000	0.065829
-82.000000	0.064369
-81.000000	0.062925
-80.000000	0.061497
-79.000000	0.060085
-78.000000	0.058688
-77.000000	0.057307
-76.000000	0.055942
-75.000000	0.054593
-74.000000	0.053259
-73.000000	0.051942
-72.000000	0.050640
-71.000000	0.049355
-70.000000	0.048085
-69.000000	0.046831
-68.000000	0.045593
-67.000000	0.044372
-66.000000	0.043166
-65.000000	0.041976
-64.000000	0.040803
-63.000000	0.039645
-62.000000	0.038504
-61.000000	0.037379
-60.000000	0.036270
-59.000000	0.035177
-58.000000	0.034100
-57.000000	0.033040
-56.000000	0.031996
-55.000000	0.030968
-54.000000	0.029956
-53.000000	0.028961
-52.000000	0.027982
-51.000000	0.027020
-50.000000	0.026074
-49.000000	0.025144
-48.000000	0.024231
-47.000000	0.023334
-46.000000	0.022454
-45.000000	0.021591
-44.000000	0.020743
-43.000000	0.019913
-42.000000	0.019099
-41.000000	0.018301
-40.000000	0.017521
-39.000000	0.016757
-38.000000	0.016009
-37.000000	0.015278
-36.000000	0.014564
-35.000000	0.013867
-34.000000	0.013187
-33.000000	0.012523
-32.000000	0.011876
-31.000000	0.011246
-30.000000	0.010633
-29.000000	0.010037
-28.000000	0.009458
-27.000000	0.008896
-26.000000	0.008350
-25.000000	0.007822
-24.000000	0.007311
-23.000000	0.006816
-22.000000	0.006339
-21.000000	0.005879
-20.000000	0.005436
-19.000000	0.005010
-18.000000	0.004601
-17.000000	0.004210
-16.000000	0.003836
-15.000000	0.003479
-14.000000	0.003139
-13.000000	0.002817
-12.000000	0.002511
-11.000000	0.002224
-10.000000	0.001953
-9.000000	0.001700
-8.000000	0.001465
-7.000000	0.001247
-6.000000	0.001046
-5.000000	0.000863
-4.000000	0.000697
-3.000000	0.000549
-2.000000	0.000419
-1.000000	0.000306
0.000000	0.000211
1.000000	0.000133
2.000000	0.000073
3.000000	0.000031
4.000000	0.000007
5.000000	0.000000
6.000000	0.000011
7.000000	0.000040
8.000000	0.000087
9.000000	0.000151
10.000000	0.000234
11.000000	0.000335
12.000000	0.000453
13.000000	0.000589
14.000000	0.000744
15.000000	0.000916
16.000000	0.001107
17.000000	0.001315
18.000000	0.001542
19.000000	0.001787
20.000000	0.002050
21.000000	0.002331
22.000000	0.002631
23.000000	0.002948
24.000000	0.003284
25.000000	0.003638
26.000000	0.004011
27.000000	0.004402
28.000000	0.004811
29.000000	0.005239
30.000000	0.005685
31.000000	0.006150
32.000000	0.006633
33.000000	0.007135
34.000000	0.007656
35.000000	0.008194
36.000000	0.008752
37.000000	0.009328
38.000000	0.009923
39.000000	0.010537
40.000000	0.011169
41.000000	0.011820
42.000000	0.012490
43.000000	0.013178
44.000000	0.013886
45.000000	0.014612
46.000000	0.015358
47.000000	0.016122
48.000000	0.016905
49.000000	0.017707
50.000000	0.018529
51.000000	0.019369
52.000000	0.020228
53.000000	0.021107
54.000000	0.022005
55.000000	0.022921
56.000000	0.023857
57.000000	0.024813
58.000000	0.025787
59.000000	0.026781
60.000000	0.027794
61.000000	0.028827
62.000000	0.029879
63.000000	0.030950
64.000000	0.032041
65.000000	0.033151
66.000000	0.034281
67.000000	0.035430
68.000000	0.036599
69.000000	0.037788
70.000000	0.038996
71.000000	0.040224
72.000000	0.041472
73.000000	0.042739
74.000000	0.044026
75.000000	0.045333
76.000000	0.046659
77.000000	0.048006
78.000000	0.049372
79.000000	0.050759
80.000000	0.052165
81.000000	0.053591
82.000000	0.055038
83.000000	0.056504
84.000000	0.057991
85.000000	0.059497
86.000000	0.061024
87.000000	0.062571
88.000000	0.064138
89.000000	0.065725
90.000000	0.067333
91.000000	0.068961
92.000000	0.070610
93.000000	0.072278
94.000000	0.073967
95.000000	0.075677
96.000000	0.077407
97.000000	0.079158
98.000000	0.080929
99.000000	0.082721
100.000000	0.084533
101.000000	0.086366
102.000000	0.088220
103.000000	0.090094
104.000000	0.091990
105.000000	0.093906
106.000000	0.095842
107.000000	0.097800
108.000000	0.099779
109.000000	0.101778
110.000000	0.103799
111.000000	0.105840
112.000000	0.107903
113.000000	0.109986
114.000000	0.112091
115.000000	0.114217
116.000000	0.116364
117.000000	0.118532
118.000000	0.120721
119.000000	0.122932
120.000000	0.125164
121.000000	0.127418
122.000000	0.129692
123.000000	0.131989
124.000000	0.134306
125.000000	0.136646
126.000000	0.139006
127.000000	0.141389
128.000000	0.143793
129.000000	0.146218
130.000000	0.148666
131.000000	0.151135
132.000000	0.153625
133.000000	0.156138
134.000000	0.158672
135.000000	0.161229
136.000000	0.163807
137.000000	0.166407
138.000000	0.169029
139.000000	0.171673
140.000000	0.174340
141.000000	0.177028
142.000000	0.179738
143.000000	0.182471
144.000000	0.185226
145.000000	0.188003
146.000000	0.190802
147.000000	0.193624
148.000000	0.196468
149.000000	0.199335
150.000000	0.202224
151.000000	0.205135
152.000000	0.208069
153.000000	0.211026
154.000000	0.214005
155.000000	0.217007
156.000000	0.220031
157.000000	0.223078
158.000000	0.226148
159.000000	0.229241
160.000000	0.232357
161.000000	0.235495
162.000000	0.238657
163.000000	0.241841
164.000000	0.245049
165.000000	0.248279
166.000000	0.251533
167.000000	0.254809
168.000000	0.258109
169.000000	0.261432
170.000000	0.264779
171.000000	0.268149
172.000000	0.271542
173.000000	0.274958
174.000000	0.278398
175.000000	0.281861
176.000000	0.285348
177.000000	0.288858
178.000000	0.292392
179.000000	0.295950
180.000000	0.299531
